time,stations,station_x_coordinate,station_y_coordinate,MSL
2014-01-01,2566,20.999,38.547000000000004,0.045
2014-01-01,2567,20.911,38.547000000000004,0.045
2014-01-01,2568,20.823,38.591,0.045
2014-01-01,2569,20.735,38.606,0.045
2014-01-01,2570,20.662,38.577,0.045
2014-01-01,2571,20.662,38.503,0.045
2014-01-01,2572,20.706,38.43,0.045
2014-01-01,2573,20.75,38.357,0.045
2014-01-01,2574,20.706,38.284,0.045
2014-01-01,2575,20.735,38.21,0.046
2014-01-01,2576,20.793,38.137,0.046
2014-01-01,2577,20.779,38.064,0.046
2014-01-01,2578,20.691,38.064,0.046
2014-01-01,2579,20.603,38.108000000000004,0.046
2014-01-01,2580,20.53,38.108000000000004,0.046
2014-01-01,2581,20.442,38.152,0.046
2014-01-01,2582,20.369,38.167,0.046
2014-01-01,2583,20.354,38.254,0.046
2014-01-01,2584,20.398,38.328,0.045
2014-01-01,2585,20.469,38.365,0.045
2014-01-01,2586,20.53,38.416000000000004,0.045
2014-01-01,2587,20.559,38.511,0.045
2014-01-01,2588,20.544,38.577,0.045
2014-01-01,2589,20.559,38.665,0.045
2014-01-01,2590,20.588,38.752,0.045
2014-01-01,2591,20.647000000000002,38.826,0.045
2014-01-01,2592,20.72,38.87,0.045
2014-01-01,2593,20.735,38.943,0.044
2014-01-01,2594,20.706,39.031,0.045
2014-01-01,2595,20.647000000000002,39.089,0.045
2014-01-01,2596,20.559,39.148,0.045
2014-01-01,2597,20.5,39.207,0.045
2014-01-01,2598,20.442,39.265,0.045
2014-01-01,2599,20.354,39.28,0.045
2014-01-01,2600,20.281,39.353,0.045
2014-01-01,2601,20.222,39.412,0.045
2014-01-01,2602,20.134,39.412,0.045
2014-01-01,2603,20.076,39.368,0.045
2014-01-01,2604,19.973,39.412,0.045
2014-01-01,2605,19.900000000000002,39.441,0.045
2014-01-01,2606,19.841,39.5,0.045
2014-01-01,2607,19.812,39.587,0.045
2014-01-01,2608,19.739,39.631,0.045
2014-01-01,2609,19.666,39.69,0.045
2014-01-01,2610,19.651,39.778,0.045
2014-01-01,2611,19.753,39.792,0.045
2014-01-01,2612,19.827,39.807,0.045
2014-01-01,2613,19.907,39.858000000000004,0.045
2014-01-01,2614,19.915,39.939,0.045
2014-01-01,2615,19.871,40.027,0.045
2014-01-01,2616,19.783,40.056,0.045
2014-01-01,2617,19.724,40.1,0.045
2014-01-01,2618,19.636,40.144,0.045
2014-01-01,2619,19.548000000000002,40.188,0.045
2014-01-01,2620,19.475,40.217,0.045
2014-01-01,2621,19.402,40.276,0.045
2014-01-01,2622,19.358,40.349000000000004,0.045
2014-01-01,2623,19.299,40.422000000000004,0.044
2014-01-01,2624,19.373,40.452,0.044
2014-01-01,2625,19.373,40.525,0.044
2014-01-01,2626,19.343,40.598,0.044
2014-01-01,2627,19.329,40.686,0.044
2014-01-01,2628,19.358,40.774,0.044
2014-01-01,2629,19.373,40.847,0.044
2014-01-01,2630,19.417,40.935,0.044
2014-01-01,2631,19.431,41.008,0.044
2014-01-01,2632,19.446,41.096000000000004,0.044
2014-01-01,2633,19.475,41.184,0.044
2014-01-01,2634,19.504,41.272,0.044
2014-01-01,2635,19.417,41.316,0.043
2014-01-01,2636,19.402,41.404,0.043
2014-01-01,2637,19.46,41.462,0.043
2014-01-01,2638,19.490000000000002,41.536,0.043
2014-01-01,2639,19.475,41.58,0.043
2014-01-01,2640,19.563,41.609,0.043
2014-01-01,2641,19.578,41.697,0.043
2014-01-01,2642,19.578,41.785000000000004,0.043
2014-01-01,2643,19.504,41.829,0.043
2014-01-01,2644,19.417,41.858000000000004,0.043
2014-01-01,2645,19.343,41.873,0.043
2014-01-01,2646,19.255,41.902,0.043
2014-01-01,2647,19.167,41.931,0.043
2014-01-01,2648,19.138,42.019,0.043
2014-01-01,2649,19.080000000000002,42.092,0.043
2014-01-01,2650,19.006,42.136,0.043
2014-01-01,2651,18.948,42.195,0.043
2014-01-01,2652,18.875,42.253,0.044
2014-01-01,2653,18.787,42.268,0.044
2014-01-01,2654,18.713,42.327,0.044
2014-01-01,2655,18.655,42.371,0.044
2014-01-01,2656,18.552,42.4,0.044
2014-01-01,2657,18.479,42.429,0.044
2014-01-01,2658,18.391000000000002,42.473,0.044
2014-01-01,2659,18.318,42.517,0.044
2014-01-01,2660,18.23,42.561,0.044
2014-01-01,2661,18.171,42.62,0.044
2014-01-01,2662,18.083000000000002,42.649,0.044
2014-01-01,2663,17.996,42.693,0.044
2014-01-01,2664,17.922,42.708,0.044
2014-01-01,2665,17.849,42.781,0.044
2014-01-01,2666,17.776,42.781,0.044
2014-01-01,2667,17.747,42.708,0.044
2014-01-01,2668,17.659,42.722,0.044
2014-01-01,2669,17.571,42.751,0.044
2014-01-01,2670,17.483,42.737,0.044
2014-01-01,2671,17.395,42.766,0.044
2014-01-01,2672,17.366,42.795,0.044
2014-01-01,2673,17.439,42.847,0.044
2014-01-01,2674,17.38,42.913000000000004,0.044
2014-01-01,2675,17.292,42.942,0.044
2014-01-01,2676,17.212,42.927,0.044
2014-01-01,2677,17.117,42.898,0.044
2014-01-01,2678,17.029,42.913000000000004,0.044
2014-01-01,2679,16.941,42.913000000000004,0.044
2014-01-01,2680,16.853,42.898,0.043
2014-01-01,2681,16.765,42.898,0.044
2014-01-01,2682,16.677,42.913000000000004,0.043
2014-01-01,2683,16.648,42.986000000000004,0.043
2014-01-01,2684,16.736,42.986000000000004,0.043
2014-01-01,2685,16.824,42.957,0.044
2014-01-01,2686,16.912,42.971000000000004,0.044
2014-01-01,2687,17.0,43.015,0.044
2014-01-01,2688,16.985,43.103,0.044
2014-01-01,2689,16.912,43.118,0.043
2014-01-01,2690,16.809,43.118,0.043
2014-01-01,2691,16.721,43.118,0.043
2014-01-01,2692,16.633,43.118,0.043
2014-01-01,2693,16.545,43.147,0.043
2014-01-01,2694,16.458000000000002,43.191,0.043
2014-01-01,2695,16.384,43.206,0.043
2014-01-01,2696,16.472,43.235,0.043
2014-01-01,2697,16.443,43.293,0.043
2014-01-01,2698,16.37,43.337,0.042
2014-01-01,2699,16.282,43.367000000000004,0.042
2014-01-01,2700,16.208000000000002,43.411,0.042
2014-01-01,2701,16.179000000000002,43.484,0.042
2014-01-01,2702,16.062,43.469,0.042
2014-01-01,2703,15.989,43.499,0.042
2014-01-01,2704,15.93,43.557,0.042
2014-01-01,2705,15.901,43.645,0.042
2014-01-01,2706,15.872,43.704,0.042
2014-01-01,2707,15.754,43.748,0.042
2014-01-01,2708,15.681000000000001,43.777,0.042
2014-01-01,2709,15.608,43.835,0.042
2014-01-01,2710,15.52,43.879,0.042
2014-01-01,2711,15.447000000000001,43.894,0.041
2014-01-01,2712,15.359,43.879,0.041
2014-01-01,2713,15.344000000000001,43.806,0.042
2014-01-01,2714,15.256,43.821,0.041
2014-01-01,2715,15.212,43.865,0.041
2014-01-01,2716,15.139000000000001,43.894,0.041
2014-01-01,2717,15.066,43.967,0.041
2014-01-01,2718,14.993,44.041000000000004,0.041
2014-01-01,2719,14.934000000000001,44.084,0.041
2014-01-01,2720,14.846,44.143,0.04
2014-01-01,2721,14.832,44.202,0.041
2014-01-01,2722,14.788,44.26,0.041
2014-01-01,2723,14.714,44.29,0.038
2014-01-01,2724,14.758000000000001,44.363,0.041
2014-01-01,2725,14.802,44.407000000000004,0.041
2014-01-01,2726,14.875,44.377,0.041
2014-01-01,2727,14.919,44.451,0.041
2014-01-01,2728,14.89,44.524,0.041
2014-01-01,2729,14.832,44.597,0.041
2014-01-01,2730,14.758000000000001,44.656,0.041
2014-01-01,2731,14.714,44.744,0.041
2014-01-01,2732,14.67,44.817,0.041
2014-01-01,2733,14.729000000000001,44.875,0.041
2014-01-01,2734,14.714,44.934,0.042
2014-01-01,2735,14.626,44.978,0.042
2014-01-01,2736,14.553,45.007,0.041
2014-01-01,2737,14.48,44.978,0.041
2014-01-01,2738,14.451,44.89,0.041
2014-01-01,2739,14.465,44.802,0.041
2014-01-01,2740,14.48,44.714,0.041
2014-01-01,2741,14.524000000000001,44.641,0.041
2014-01-01,2742,14.465,44.583,0.041
2014-01-01,2743,14.509,44.509,0.041
2014-01-01,2744,14.451,44.524,0.041
2014-01-01,2745,14.363,44.568,0.04
2014-01-01,2746,14.290000000000001,44.612,0.041
2014-01-01,2747,14.246,44.656,0.041
2014-01-01,2748,14.319,44.7,0.041
2014-01-01,2749,14.348,44.788000000000004,0.041
2014-01-01,2750,14.319,44.861000000000004,0.041
2014-01-01,2751,14.304,44.934,0.041
2014-01-01,2752,14.348,45.007,0.042
2014-01-01,2753,14.304,45.081,0.042
2014-01-01,2754,14.216000000000001,45.095,0.042
2014-01-01,2755,14.172,45.037,0.042
2014-01-01,2756,14.128,44.963,0.042
2014-01-01,2757,14.041,44.934,0.042
2014-01-01,2758,13.997,44.861000000000004,0.042
2014-01-01,2759,13.938,44.802,0.041
2014-01-01,2760,13.879,44.802,0.041
2014-01-01,2761,13.792,44.861000000000004,0.041
2014-01-01,2762,13.777000000000001,44.949,0.042
2014-01-01,2763,13.718,44.993,0.041
2014-01-01,2764,13.645,45.066,0.042
2014-01-01,2765,13.586,45.139,0.041
2014-01-01,2766,13.586,45.227000000000004,0.042
2014-01-01,2767,13.572000000000001,45.315,0.042
2014-01-01,2768,13.528,45.388,0.042
2014-01-01,2769,13.513,45.476,0.042
2014-01-01,2770,13.572000000000001,45.535000000000004,0.043
2014-01-01,2771,13.66,45.564,0.043
2014-01-01,2772,13.718,45.608000000000004,0.042
2014-01-01,2773,13.718,45.696,0.042
2014-01-01,2774,13.645,45.74,0.042
2014-01-01,2775,13.557,45.74,0.042
2014-01-01,2776,13.484,45.696,0.042
2014-01-01,2777,13.396,45.667,0.042
2014-01-01,2778,13.293000000000001,45.696,0.042
2014-01-01,2779,13.235,45.696,0.042
2014-01-01,2780,13.176,45.696,0.041
2014-01-01,2781,13.118,45.652,0.041
2014-01-01,2782,13.015,45.623,0.042
2014-01-01,2783,12.927,45.608000000000004,0.041
2014-01-01,2784,12.839,45.579,0.041
2014-01-01,2785,12.781,45.549,0.041
2014-01-01,2786,12.678,45.505,0.041
2014-01-01,2787,12.59,45.476,0.041
2014-01-01,2788,12.517,45.461,0.041
2014-01-01,2789,12.429,45.417,0.04
2014-01-01,2790,12.341000000000001,45.359,0.04
2014-01-01,2791,12.327,45.344,0.041
2014-01-01,2792,12.297,45.256,0.041
2014-01-01,2793,12.297,45.227000000000004,0.04
2014-01-01,2794,12.341000000000001,45.139,0.041
2014-01-01,2795,12.371,45.066,0.041
2014-01-01,2796,12.444,45.022,0.041
2014-01-01,2797,12.517,44.978,0.04
2014-01-01,2798,12.502,44.89,0.041
2014-01-01,2799,12.444,44.817,0.041
2014-01-01,2800,12.371,44.773,0.041
2014-01-01,2801,12.283,44.773,0.041
2014-01-01,2802,12.253,44.7,0.041
2014-01-01,2803,12.283,44.626,0.041
2014-01-01,2804,12.283,44.539,0.041
2014-01-01,2805,12.297,44.451,0.041
2014-01-01,2806,12.327,44.363,0.041
2014-01-01,2807,12.371,44.275,0.041
2014-01-01,2808,12.415000000000001,44.202,0.041
2014-01-01,2809,12.473,44.143,0.041
2014-01-01,2810,12.546,44.099000000000004,0.041
2014-01-01,2811,12.620000000000001,44.041000000000004,0.041
2014-01-01,2812,12.693,43.997,0.041
2014-01-01,2813,12.781,43.967,0.041
2014-01-01,2814,12.869,43.938,0.041
2014-01-01,2815,12.942,43.894,0.041
2014-01-01,2816,13.030000000000001,43.85,0.041
2014-01-01,2817,13.103,43.806,0.041
2014-01-01,2818,13.176,43.748,0.041
2014-01-01,2819,13.25,43.704,0.041
2014-01-01,2820,13.337,43.674,0.041
2014-01-01,2821,13.411,43.63,0.041
2014-01-01,2822,13.513,43.63,0.041
2014-01-01,2823,13.586,43.586,0.041
2014-01-01,2824,13.63,43.513,0.041
2014-01-01,2825,13.674,43.44,0.041
2014-01-01,2826,13.718,43.352000000000004,0.041
2014-01-01,2827,13.762,43.279,0.041
2014-01-01,2828,13.792,43.191,0.042
2014-01-01,2829,13.835,43.118,0.042
2014-01-01,2830,13.865,43.03,0.042
2014-01-01,2831,13.894,42.942,0.042
2014-01-01,2832,13.938,42.854,0.043
2014-01-01,2833,13.967,42.781,0.043
2014-01-01,2834,14.011000000000001,42.693,0.043
2014-01-01,2835,14.055,42.62,0.043
2014-01-01,2836,14.114,42.561,0.043
2014-01-01,2837,14.187000000000001,42.502,0.043
2014-01-01,2838,14.26,42.444,0.043
2014-01-01,2839,14.333,42.4,0.044
2014-01-01,2840,14.407,42.356,0.044
2014-01-01,2841,14.48,42.283,0.044
2014-01-01,2842,14.553,42.239000000000004,0.044
2014-01-01,2843,14.626,42.195,0.044
2014-01-01,2844,14.714,42.166000000000004,0.044
2014-01-01,2845,14.758000000000001,42.092,0.044
2014-01-01,2846,14.832,42.048,0.044
2014-01-01,2847,14.919,42.034,0.044
2014-01-01,2848,15.007,42.004,0.044
2014-01-01,2849,15.081,41.96,0.044
2014-01-01,2850,15.168000000000001,41.931,0.044
2014-01-01,2851,15.256,41.931,0.044
2014-01-01,2852,15.344000000000001,41.917,0.044
2014-01-01,2853,15.432,41.902,0.044
2014-01-01,2854,15.52,41.917,0.044
2014-01-01,2855,15.608,41.931,0.044
2014-01-01,2856,15.71,41.931,0.044
2014-01-01,2857,15.798,41.917,0.044
2014-01-01,2858,15.886000000000001,41.931,0.044
2014-01-01,2859,15.974,41.946,0.044
2014-01-01,2860,16.077,41.931,0.043
2014-01-01,2861,16.15,41.917,0.043
2014-01-01,2862,16.194,41.829,0.044
2014-01-01,2863,16.165,41.755,0.044
2014-01-01,2864,16.077,41.711,0.044
2014-01-01,2865,16.003,41.667,0.044
2014-01-01,2866,15.916,41.624,0.044
2014-01-01,2867,15.916,41.550000000000004,0.044
2014-01-01,2868,15.945,41.477000000000004,0.044
2014-01-01,2869,16.018,41.433,0.044
2014-01-01,2870,16.106,41.404,0.045
2014-01-01,2871,16.194,41.375,0.045
2014-01-01,2872,16.267,41.345,0.045
2014-01-01,2873,16.355,41.301,0.045
2014-01-01,2874,16.443,41.272,0.045
2014-01-01,2875,16.531,41.243,0.045
2014-01-01,2876,16.604,41.199,0.045
2014-01-01,2877,16.692,41.184,0.045
2014-01-01,2878,16.78,41.155,0.045
2014-01-01,2879,16.868000000000002,41.14,0.044
2014-01-01,2880,16.956,41.111000000000004,0.044
2014-01-01,2881,17.043,41.082,0.045
2014-01-01,2882,17.117,41.052,0.045
2014-01-01,2883,17.205000000000002,41.023,0.044
2014-01-01,2884,17.278,40.979,0.044
2014-01-01,2885,17.351,40.92,0.045
2014-01-01,2886,17.424,40.876,0.045
2014-01-01,2887,17.512,40.818,0.045
2014-01-01,2888,17.585,40.803000000000004,0.045
2014-01-01,2889,17.673000000000002,40.774,0.045
2014-01-01,2890,17.761,40.745,0.045
2014-01-01,2891,17.834,40.701,0.045
2014-01-01,2892,17.922,40.686,0.044
2014-01-01,2893,18.01,40.642,0.044
2014-01-01,2894,18.04,40.569,0.045
2014-01-01,2895,18.113,40.51,0.045
2014-01-01,2896,18.201,40.466,0.045
2014-01-01,2897,18.274,40.422000000000004,0.045
2014-01-01,2898,18.333000000000002,40.364000000000004,0.045
2014-01-01,2899,18.406,40.305,0.045
2014-01-01,2900,18.464,40.232,0.045
2014-01-01,2901,18.508,40.159,0.045
2014-01-01,2902,18.494,40.071,0.045
2014-01-01,2903,18.435,40.012,0.045
2014-01-01,2904,18.406,39.924,0.045
2014-01-01,2905,18.391000000000002,39.836,0.045
2014-01-01,2906,18.318,39.807,0.046
2014-01-01,2907,18.23,39.836,0.046
2014-01-01,2908,18.157,39.851,0.045
2014-01-01,2909,18.069,39.910000000000004,0.045
2014-01-01,2910,17.996,39.983000000000004,0.045
2014-01-01,2911,17.981,40.056,0.045
2014-01-01,2912,17.966,40.144,0.045
2014-01-01,2913,17.922,40.217,0.045
2014-01-01,2914,17.864,40.276,0.045
2014-01-01,2915,17.776,40.291000000000004,0.045
2014-01-01,2916,17.688,40.291000000000004,0.045
2014-01-01,2917,17.615000000000002,40.305,0.045
2014-01-01,2918,17.498,40.305,0.045
2014-01-01,2919,17.41,40.334,0.045
2014-01-01,2920,17.336000000000002,40.364000000000004,0.045
2014-01-01,2921,17.249,40.393,0.045
2014-01-01,2922,17.19,40.452,0.045
2014-01-01,2923,17.131,40.51,0.044
2014-01-01,2924,17.043,40.51,0.044
2014-01-01,2925,16.956,40.481,0.044
2014-01-01,2926,16.882,40.422000000000004,0.045
2014-01-01,2927,16.824,40.349000000000004,0.045
2014-01-01,2928,16.765,40.276,0.045
2014-01-01,2929,16.736,40.203,0.045
2014-01-01,2930,16.663,40.129,0.045
2014-01-01,2931,16.604,40.071,0.045
2014-01-01,2932,16.619,39.983000000000004,0.045
2014-01-01,2933,16.589,39.910000000000004,0.046
2014-01-01,2934,16.516000000000002,39.851,0.046
2014-01-01,2935,16.501,39.763,0.046
2014-01-01,2936,16.531,39.69,0.046
2014-01-01,2937,16.604,39.631,0.046
2014-01-01,2938,16.692,39.631,0.046
2014-01-01,2939,16.78,39.602000000000004,0.046
2014-01-01,2940,16.853,39.558,0.046
2014-01-01,2941,16.941,39.514,0.046
2014-01-01,2942,17.014,39.485,0.046
2014-01-01,2943,17.087,39.426,0.046
2014-01-01,2944,17.146,39.382,0.046
2014-01-01,2945,17.117,39.294000000000004,0.047
2014-01-01,2946,17.146,39.221000000000004,0.047
2014-01-01,2947,17.131,39.133,0.047
2014-01-01,2948,17.161,39.045,0.047
2014-01-01,2949,17.175,38.972,0.047
2014-01-01,2950,17.117,38.914,0.047
2014-01-01,2951,17.029,38.899,0.047
2014-01-01,2952,16.941,38.928,0.047
2014-01-01,2953,16.853,38.914,0.047
2014-01-01,2954,16.765,38.899,0.047
2014-01-01,2955,16.692,38.855000000000004,0.047
2014-01-01,2956,16.604,38.811,0.047
2014-01-01,2957,16.56,38.738,0.047
2014-01-01,2958,16.56,38.65,0.047
2014-01-01,2959,16.56,38.562,0.047
2014-01-01,2960,16.575,38.474000000000004,0.047
2014-01-01,2961,16.531,38.401,0.047
2014-01-01,2962,16.458000000000002,38.342,0.048
2014-01-01,2963,16.384,38.313,0.048
2014-01-01,2964,16.296,38.269,0.048
2014-01-01,2965,16.238,38.21,0.048
2014-01-01,2966,16.179000000000002,38.137,0.048
2014-01-01,2967,16.135,38.064,0.048
2014-01-01,2968,16.106,37.976,0.048
2014-01-01,2969,16.047,37.917,0.048
2014-01-01,2970,15.945,37.917,0.048
2014-01-01,2971,15.857000000000001,37.917,0.048
2014-01-01,2972,15.769,37.917,0.048
2014-01-01,2973,15.681000000000001,37.947,0.047
2014-01-01,2974,15.637,38.02,0.047
2014-01-01,2975,15.623000000000001,38.108000000000004,0.047
2014-01-01,2976,15.535,38.123,0.047
2014-01-01,2977,15.476,38.049,0.047
2014-01-01,2978,15.403,37.991,0.047
2014-01-01,2979,15.344000000000001,37.917,0.047
2014-01-01,2980,15.3,37.844,0.047
2014-01-01,2981,15.242,37.786,0.047
2014-01-01,2982,15.212,37.698,0.047
2014-01-01,2983,15.183,37.625,0.048
2014-01-01,2984,15.139000000000001,37.537,0.048
2014-01-01,2985,15.095,37.463,0.048
2014-01-01,2986,15.095,37.375,0.048
2014-01-01,2987,15.154,37.302,0.048
2014-01-01,2988,15.242,37.273,0.048
2014-01-01,2989,15.242,37.2,0.048
2014-01-01,2990,15.286,37.112,0.048
2014-01-01,2991,15.315,37.039,0.048
2014-01-01,2992,15.271,36.980000000000004,0.048
2014-01-01,2993,15.183,36.951,0.048
2014-01-01,2994,15.139000000000001,36.877,0.048
2014-01-01,2995,15.11,36.79,0.048
2014-01-01,2996,15.125,36.702,0.048
2014-01-01,2997,15.066,36.643,0.048
2014-01-01,2998,14.993,36.687,0.048
2014-01-01,2999,14.905000000000001,36.716,0.048
2014-01-01,3000,14.817,36.702,0.048
2014-01-01,3001,14.729000000000001,36.716,0.048
2014-01-01,3002,14.641,36.746,0.048
2014-01-01,3003,14.553,36.775,0.048
2014-01-01,3004,14.465,36.804,0.048
2014-01-01,3005,14.421000000000001,36.892,0.048
2014-01-01,3006,14.377,36.951,0.048
2014-01-01,3007,14.304,37.024,0.048
2014-01-01,3008,14.231,37.053,0.048
2014-01-01,3009,14.158,37.083,0.048
2014-01-01,3010,14.07,37.097,0.048
2014-01-01,3011,13.967,37.097,0.048
2014-01-01,3012,13.879,37.097,0.048
2014-01-01,3013,13.806000000000001,37.126,0.047
2014-01-01,3014,13.704,37.17,0.047
2014-01-01,3015,13.645,37.214,0.047
2014-01-01,3016,13.572000000000001,37.258,0.047
2014-01-01,3017,13.484,37.273,0.047
2014-01-01,3018,13.396,37.332,0.047
2014-01-01,3019,13.308,37.375,0.047
2014-01-01,3020,13.25,37.419000000000004,0.047
2014-01-01,3021,13.176,37.478,0.047
2014-01-01,3022,13.088000000000001,37.493,0.047
2014-01-01,3023,13.0,37.522,0.047
2014-01-01,3024,12.927,37.566,0.047
2014-01-01,3025,12.839,37.566,0.047
2014-01-01,3026,12.751,37.566,0.047
2014-01-01,3027,12.664,37.551,0.045
2014-01-01,3028,12.605,37.625,0.047
2014-01-01,3029,12.517,37.654,0.045
2014-01-01,3030,12.458,37.727000000000004,0.047
2014-01-01,3031,12.415000000000001,37.815,0.047
2014-01-01,3032,12.444,37.903,0.047
2014-01-01,3033,12.488,37.976,0.048
2014-01-01,3034,12.517,38.035000000000004,0.048
2014-01-01,3035,12.605,38.079,0.048
2014-01-01,3036,12.678,38.123,0.048
2014-01-01,3037,12.737,38.181,0.048
2014-01-01,3038,12.795,38.108000000000004,0.048
2014-01-01,3039,12.854000000000001,38.064,0.048
2014-01-01,3040,12.942,38.035000000000004,0.048
2014-01-01,3041,13.030000000000001,38.064,0.048
2014-01-01,3042,13.059000000000001,38.152,0.048
2014-01-01,3043,13.132,38.181,0.048
2014-01-01,3044,13.22,38.196,0.048
2014-01-01,3045,13.308,38.21,0.048
2014-01-01,3046,13.367,38.152,0.048
2014-01-01,3047,13.44,38.108000000000004,0.048
2014-01-01,3048,13.528,38.093,0.048
2014-01-01,3049,13.586,38.035000000000004,0.048
2014-01-01,3050,13.674,38.005,0.048
2014-01-01,3051,13.762,37.976,0.048
2014-01-01,3052,13.85,37.991,0.048
2014-01-01,3053,13.923,38.02,0.048
2014-01-01,3054,14.011000000000001,38.049,0.048
2014-01-01,3055,14.099,38.02,0.048
2014-01-01,3056,14.187000000000001,38.02,0.048
2014-01-01,3057,14.275,38.02,0.048
2014-01-01,3058,14.377,38.02,0.048
2014-01-01,3059,14.451,38.049,0.048
2014-01-01,3060,14.539,38.064,0.048
2014-01-01,3061,14.626,38.079,0.048
2014-01-01,3062,14.700000000000001,38.123,0.048
2014-01-01,3063,14.788,38.167,0.048
2014-01-01,3064,14.875,38.181,0.048
2014-01-01,3065,14.963000000000001,38.167,0.048
2014-01-01,3066,15.051,38.152,0.047
2014-01-01,3067,15.139000000000001,38.152,0.047
2014-01-01,3068,15.212,38.196,0.047
2014-01-01,3069,15.256,38.24,0.047
2014-01-01,3070,15.344000000000001,38.225,0.047
2014-01-01,3071,15.432,38.254,0.047
2014-01-01,3072,15.505,38.298,0.047
2014-01-01,3073,15.593,38.284,0.045
2014-01-01,3074,15.681000000000001,38.269,0.048
2014-01-01,3075,15.769,38.284,0.048
2014-01-01,3076,15.828000000000001,38.342,0.048
2014-01-01,3077,15.872,38.416000000000004,0.048
2014-01-01,3078,15.916,38.503,0.048
2014-01-01,3079,15.886000000000001,38.577,0.048
2014-01-01,3080,15.842,38.65,0.048
2014-01-01,3081,15.93,38.694,0.048
2014-01-01,3082,16.003,38.723,0.047
2014-01-01,3083,16.091,38.723,0.048
2014-01-01,3084,16.179000000000002,38.752,0.048
2014-01-01,3085,16.208000000000002,38.826,0.047
2014-01-01,3086,16.194,38.914,0.047
2014-01-01,3087,16.135,38.972,0.047
2014-01-01,3088,16.091,39.06,0.047
2014-01-01,3089,16.062,39.148,0.047
2014-01-01,3090,16.047,39.236000000000004,0.047
2014-01-01,3091,16.033,39.324,0.047
2014-01-01,3092,16.003,39.412,0.047
2014-01-01,3093,15.959,39.485,0.047
2014-01-01,3094,15.886000000000001,39.543,0.047
2014-01-01,3095,15.842,39.617,0.047
2014-01-01,3096,15.813,39.69,0.047
2014-01-01,3097,15.784,39.792,0.047
2014-01-01,3098,15.784,39.88,0.046
2014-01-01,3099,15.725,39.954,0.046
2014-01-01,3100,15.667,40.012,0.046
2014-01-01,3101,15.593,40.056,0.046
2014-01-01,3102,15.505,40.056,0.046
2014-01-01,3103,15.432,40.012,0.046
2014-01-01,3104,15.344000000000001,39.998,0.046
2014-01-01,3105,15.271,40.027,0.046
2014-01-01,3106,15.212,40.1,0.046
2014-01-01,3107,15.139000000000001,40.159,0.046
2014-01-01,3108,15.051,40.159,0.046
2014-01-01,3109,14.978,40.217,0.046
2014-01-01,3110,14.905000000000001,40.261,0.046
2014-01-01,3111,14.949,40.334,0.046
2014-01-01,3112,14.978,40.408,0.046
2014-01-01,3113,14.934000000000001,40.496,0.046
2014-01-01,3114,14.89,40.569,0.046
2014-01-01,3115,14.832,40.627,0.046
2014-01-01,3116,14.744,40.671,0.046
2014-01-01,3117,14.67,40.642,0.046
2014-01-01,3118,14.583,40.627,0.046
2014-01-01,3119,14.495000000000001,40.627,0.046
2014-01-01,3120,14.407,40.598,0.046
2014-01-01,3121,14.333,40.613,0.046
2014-01-01,3122,14.407,40.657000000000004,0.046
2014-01-01,3123,14.421000000000001,40.745,0.046
2014-01-01,3124,14.348,40.789,0.046
2014-01-01,3125,14.275,40.833,0.046
2014-01-01,3126,14.202,40.803000000000004,0.046
2014-01-01,3127,14.113,40.796,0.046
2014-01-01,3128,14.041,40.789,0.046
2014-01-01,3129,14.041,40.876,0.046
2014-01-01,3130,13.982000000000001,40.964,0.046
2014-01-01,3131,13.923,41.023,0.046
2014-01-01,3132,13.865,41.111000000000004,0.047
2014-01-01,3133,13.821,41.169000000000004,0.047
2014-01-01,3134,13.748000000000001,41.228,0.047
2014-01-01,3135,13.674,41.243,0.047
2014-01-01,3136,13.586,41.228,0.047
2014-01-01,3137,13.499,41.228,0.047
2014-01-01,3138,13.425,41.257,0.047
2014-01-01,3139,13.337,41.287,0.047
2014-01-01,3140,13.25,41.287,0.047
2014-01-01,3141,13.162,41.272,0.047
2014-01-01,3142,13.074,41.213,0.047
2014-01-01,3143,13.015,41.287,0.047
2014-01-01,3144,12.957,41.345,0.047
2014-01-01,3145,12.883000000000001,41.404,0.046
2014-01-01,3146,12.81,41.404,0.046
2014-01-01,3147,12.708,41.433,0.046
2014-01-01,3148,12.620000000000001,41.448,0.046
2014-01-01,3149,12.561,41.521,0.046
2014-01-01,3150,12.502,41.58,0.046
2014-01-01,3151,12.429,41.638,0.046
2014-01-01,3152,12.341000000000001,41.697,0.046
2014-01-01,3153,12.268,41.726,0.046
2014-01-01,3154,12.209,41.785000000000004,0.046
2014-01-01,3155,12.18,41.873,0.046
2014-01-01,3156,12.092,41.931,0.046
2014-01-01,3157,12.019,41.975,0.046
2014-01-01,3158,11.946,42.019,0.046
2014-01-01,3159,11.873000000000001,42.034,0.047
2014-01-01,3160,11.799,42.078,0.047
2014-01-01,3161,11.741,42.151,0.047
2014-01-01,3162,11.697000000000001,42.224000000000004,0.047
2014-01-01,3163,11.638,42.283,0.047
2014-01-01,3164,11.55,42.327,0.047
2014-01-01,3165,11.462,42.371,0.047
2014-01-01,3166,11.389000000000001,42.4,0.047
2014-01-01,3167,11.301,42.4,0.047
2014-01-01,3168,11.213000000000001,42.4,0.047
2014-01-01,3169,11.14,42.371,0.047
2014-01-01,3170,11.096,42.444,0.047
